"call_detail_id","tenant_id","call_record_id","text","start_offset","end_offset","type","debug_log","robot_knowledge_id","dialog_flow_node_id","intent_branch_id","creation_time","last_modified_time"
"14556","17","9643","什么","1920","3050","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-25 18:02:27","2018-08-25 18:02:27"
"14557","17","9643","嗯不要","9630","11270","1","检测到关键词：不要，命中分支：不需要贷款","","1138","70","2018-08-25 18:02:27","2018-08-25 18:02:27"
"14558","17","9643","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-25 18:02:27","2018-08-25 18:02:27"
"14559","17","9643","不用了，谢谢啊","23220","25260","1","检测到关键词：^没有$，命中分支：不需要贷款","","1140","70","2018-08-25 18:02:27","2018-08-25 18:02:27"
"14560","17","9643","那不好意思打扰您了，再见！","","","2","","","1142","","2018-08-25 18:02:27","2018-08-25 18:02:27"
"14578","16","9667","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:06:04","2018-08-25 18:06:04"
"14579","16","9667","下午有","20310","24140","1","默认分支","","1089","","2018-08-25 18:06:04","2018-08-25 18:06:04"
"14580","16","9667","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:06:04","2018-08-25 18:06:04"
"14581","16","9667","喂","24650","27400","1","用户说的话: 喂 为噪音，已经被过滤","","1089","","2018-08-25 18:06:04","2018-08-25 18:06:04"
"14582","16","9667","喂就是我手上是吗？","39530","42330","1","默认分支","","1094","","2018-08-25 18:06:04","2018-08-25 18:06:04"
"14583","16","9667","那请问您的手机号是您的微信号吗？","","","2","","","1099","","2018-08-25 18:06:04","2018-08-25 18:06:04"
"14584","16","9669","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14585","16","9669","诶","2000","3300","1","用户说的话: 诶 为噪音，已经被过滤","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14586","16","9669","喂","5970","8340","1","用户说的话: 喂 为噪音，已经被过滤","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14587","16","9669","说完了吗？","9120","10550","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14588","16","9669","挂到你，要不停","11510","13620","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14589","16","9669","啊","15780","17150","1","用户说的话: 啊 为噪音，已经被过滤","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14590","16","9669","喂","18700","19880","1","用户说的话: 喂 为噪音，已经被过滤","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14591","16","9669","喂","21830","23060","1","用户说的话: 喂 为噪音，已经被过滤","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14592","16","9669","什么","26110","27370","1","默认分支","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14593","16","9669","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14594","16","9669","有人吗","27770","29220","1","未识别，继续放音","","1089","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14595","16","9669","你说什么，什么公司呢？","35220","37600","1","检测到关键词：(什么|哪家|内家|哪个|内个).*(公司|机构|单位|企业)，命中知识库：公司名称","2068","1094","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14596","16","9669","我们是晋级装饰的，现在举办装修保底价活动，稍后加您个微信好吗，给您考虑装修的时候可以做个对比呀","","","2","","","1094","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14597","16","9669","你不是在哪儿啊","42850","44820","1","未识别，继续放音","","1094","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14598","16","9669","电脑说话呀，这是？","50930","53100","1","默认分支","","1094","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14599","16","9669","那请问您的手机号是您的微信号吗？","","","2","","","1099","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14600","16","9669","嗯，这人特别假了","58390","60350","1","默认分支","","1099","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14601","16","9669","嗯，好的，稍后您受点累通过一下我的微信申请哈！那就先不打扰您了，祝您生活愉快，再见！","","","2","","","1100","","2018-08-25 18:06:08","2018-08-25 18:06:08"
"14632","17","9702","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14633","17","9702","嗯嗯啊","1770","4210","1","用户说的话: 嗯嗯啊 为噪音，已经被过滤","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14634","17","9702","能打2.5啦","9970","12390","1","默认分支","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14635","17","9702","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14636","17","9702","怎么","14130","16090","1","未识别，继续放音","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14637","17","9702","啊","18260","19510","1","用户说的话: 啊 为噪音，已经被过滤","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14638","17","9702","喂，在吗","","","2","","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14639","17","9702","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14640","17","9702","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-25 18:11:30","2018-08-25 18:11:30"
"14647","16","9707","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:12:03","2018-08-25 18:12:03"
"14648","16","9707","没事，咱考虑好了再找你好吗，谢谢你啊","16290","21060","1","默认分支","","1089","","2018-08-25 18:12:03","2018-08-25 18:12:03"
"14649","16","9707","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:12:03","2018-08-25 18:12:03"
"14650","16","9707","谢谢你","21380","22780","1","未识别，继续放音","","1089","","2018-08-25 18:12:03","2018-08-25 18:12:03"
"14651","16","9707","哦哦，可以，谢谢谢谢，好再见啊","35720","40400","1","默认分支","","1094","","2018-08-25 18:12:03","2018-08-25 18:12:03"
"14652","16","9707","那请问您的手机号是您的微信号吗？","","","2","","","1099","","2018-08-25 18:12:03","2018-08-25 18:12:03"
"14653","17","9711","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-25 18:12:37","2018-08-25 18:12:37"
"14654","17","9711","啊你好","1040","2610","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-25 18:12:37","2018-08-25 18:12:37"
"14655","17","9711","谢谢，不需要","9730","12080","1","检测到关键词：不需要，命中分支：拒绝","","1138","4","2018-08-25 18:12:37","2018-08-25 18:12:37"
"14656","17","9711","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-25 18:12:37","2018-08-25 18:12:37"
"14657","17","9711","嗯","12360","13480","1","用户说的话: 嗯 为噪音，已经被过滤","","1138","","2018-08-25 18:12:37","2018-08-25 18:12:37"
"14658","17","9711","啊，没有没有好谢谢啊","22660","25970","1","检测到关键词：没有没有，命中分支：不需要贷款","","1140","70","2018-08-25 18:12:37","2018-08-25 18:12:37"
"14659","17","9711","那不好意思打扰您了，再见！","","","2","","","1142","","2018-08-25 18:12:37","2018-08-25 18:12:37"
"14660","16","9712","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:12:43","2018-08-25 18:12:43"
"14661","16","9712","哎你好","1620","3110","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:12:43","2018-08-25 18:12:43"
"14662","16","9712","网上的","16490","18330","1","默认分支","","1089","","2018-08-25 18:12:43","2018-08-25 18:12:43"
"14663","16","9712","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:12:43","2018-08-25 18:12:43"
"14664","16","9712","啊","25430","26480","1","用户说的话: 啊 为噪音，已经被过滤","","1089","","2018-08-25 18:12:43","2018-08-25 18:12:43"
"14665","16","9713","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:13:00","2018-08-25 18:13:00"
"14666","16","9713","哎你好","0","2690","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:13:00","2018-08-25 18:13:00"
"14667","16","9713","电脑的还是真人说的呀","17270","19700","1","默认分支","","1089","","2018-08-25 18:13:00","2018-08-25 18:13:00"
"14668","16","9713","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:13:00","2018-08-25 18:13:00"
"14678","17","9732","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14679","17","9732","诶","1440","2530","1","用户说的话: 诶 为噪音，已经被过滤","","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14680","17","9732","你，你是哪里的？","11100","13140","1","检测到关键词：哪里，命中知识库：公司名称","2129","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14681","17","9732","我们这边是投资公司，专业做银行低息贷款的，想看看您近期有没有资金周转的需求。","","","2","","","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14682","17","9732","什么地方啊","18510","20110","1","检测到关键词：地方，命中知识库：公司位置","2130","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14683","17","9732","公司很好找的，就在中山路和凤宾路交叉口这里，101医院斜对面，您来之前可以跟我说一声，我给您发个定位。","","","2","","","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14684","17","9732","他怎么的？","32520","34040","1","默认分支","","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14685","17","9732","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14686","17","9732","喂，在吗","","","2","","","1138","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14687","17","9732","他什么贷款啊","46450","48060","1","检测到关键词：什么贷款，命中知识库：通用","2135","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14688","17","9732","您好，如果您需要的话，这些问题呢稍后会有我们的资深经理为您服务解答的，您看可以吗？","","","2","","","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14689","17","9732","要么要么要，要么要么送他别人，你就走","51360","57990","1","未识别，继续放音","","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14690","17","9732","要不要提示啊，我我","59930","62300","1","检测到关键词：不要，命中分支：不需要贷款","","1143","70","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14691","17","9732","您可以了解一下做下参考嘛，如果哪天有资金需要，也可以更快办理呀。","","","2","","","1145","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14692","17","9732","我有我有两个别子给你淘宝","62580","65320","1","未识别，继续放音","","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14693","17","9732","喂，在吗","","","2","","","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14694","17","9732","喂，您能听见我说话吗？","","","2","","","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14695","17","9732","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1143","","2018-08-25 18:15:56","2018-08-25 18:15:56"
"14696","16","9733","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14697","16","9733","你好","1150","2430","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14698","16","9733","有没有装修，现在","16120","18350","1","检测到关键词：没有没有，命中分支：近期不装修","","1089","65","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14699","16","9733","好的，稍后加您个微信好吗，可以领取一千元的装修补贴金，是一张电子版的代金券，等您装修的时候可以直减免1千元，也可以到我们公司做个对比呀","","","2","","","1091","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14700","16","9733","嗯好的","31430","32970","1","默认分支","","1091","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14701","16","9733","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14702","16","9733","嗯","48590","49770","1","用户说的话: 嗯 为噪音，已经被过滤","","1091","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14703","16","9733","可以","50070","51180","1","默认分支","","1094","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14704","16","9733","那请问您的手机号是您的微信号吗？","","","2","","","1099","","2018-08-25 18:15:57","2018-08-25 18:15:57"
"14714","16","9748","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:18:03","2018-08-25 18:18:03"
"14715","16","9748","喂你好","1680","3040","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:18:03","2018-08-25 18:18:03"
"14716","16","9748","不用了","16590","17940","1","检测到关键词：不用，命中分支：拒绝","","1089","4","2018-08-25 18:18:03","2018-08-25 18:18:03"
"14717","16","9748","好的，稍后加您个微信好吗，可以领取一千元的装修补贴金，是一张电子版的代金券，等您装修的时候可以直减免1千元，也可以到我们公司做个对比呀","","","2","","","1091","","2018-08-25 18:18:03","2018-08-25 18:18:03"
"14723","16","9760","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:19:33","2018-08-25 18:19:33"
"14724","16","9760","喂","1610","2850","1","用户说的话: 喂 为噪音，已经被过滤","","1089","","2018-08-25 18:19:33","2018-08-25 18:19:33"
"14725","16","9760","哦，那个那个那个","7800","10010","1","用户说的话: 哦，那个那个那个 为噪音，已经被过滤","","1089","","2018-08-25 18:19:33","2018-08-25 18:19:33"
"14726","16","9760","那那个没","10900","13050","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:19:33","2018-08-25 18:19:33"
"14727","16","9760","没，没用取消，没有使用，都比较","14790","18390","1","检测到关键词：没有，命中分支：近期不装修","","1089","65","2018-08-25 18:19:33","2018-08-25 18:19:33"
"14728","16","9760","好的，稍后加您个微信好吗，可以领取一千元的装修补贴金，是一张电子版的代金券，等您装修的时候可以直减免1千元，也可以到我们公司做个对比呀","","","2","","","1091","","2018-08-25 18:19:33","2018-08-25 18:19:33"
"14729","16","9760","嗯","21240","22460","1","用户说的话: 嗯 为噪音，已经被过滤","","1089","","2018-08-25 18:19:33","2018-08-25 18:19:33"
"14743","16","9778","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:21:28","2018-08-25 18:21:28"
"14744","16","9778","你好","1120","2450","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:21:28","2018-08-25 18:21:28"
"14745","16","9778","什么原因，我家老旧小区，你们可以装修好？","16440","19780","1","默认分支","","1089","","2018-08-25 18:21:28","2018-08-25 18:21:28"
"14746","16","9778","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:21:28","2018-08-25 18:21:28"
"14754","16","9789","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:22:55","2018-08-25 18:22:55"
"14755","16","9789","喂你好","1090","2640","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:22:55","2018-08-25 18:22:55"
"14756","16","9789","哦，我考虑，谢谢","15960","17900","1","默认分支","","1089","","2018-08-25 18:22:55","2018-08-25 18:22:55"
"14757","16","9789","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:22:55","2018-08-25 18:22:55"
"14758","16","9789","啊，我那个是解绑，不用谢谢啊","33600","36550","1","检测到关键词：不用，命中分支：拒绝","","1094","4","2018-08-25 18:22:55","2018-08-25 18:22:55"
"14759","16","9789","可以加您个微信吗，毕竟装修也是大事，能否让我们公司也参与到您家新房装修对比当中，您家园区我们已经签过很多啦，户型和方案都有。","","","2","","","1096","","2018-08-25 18:22:55","2018-08-25 18:22:55"
"14772","19","9798","喂，您好，（停顿2s），您好，我们是推易电商学院，做淘宝培训、拼多多培训、诚信通培训的，我们现在线上的免费课程可以提供到您学习，请问您这边今天晚上七点半有时间吗？","","","2","","","1108","","2018-08-25 18:23:46","2018-08-25 18:23:46"
"14773","19","9798","喂","700","1810","1","用户说的话: 喂 为噪音，已经被过滤","","1108","","2018-08-25 18:23:46","2018-08-25 18:23:46"
"14774","19","9798","啊，没有没有，嗯，好再见啊","17470","20760","1","默认分支","","1108","","2018-08-25 18:23:46","2018-08-25 18:23:46"
"14775","19","9798","是这样的，我们公司推出免费电商类运营培训课程，像拼多多、淘宝、诚信通都有，都是全系统，实战性的课程，想跟您介绍下课程，方便吗 ？","","","2","","","1113","","2018-08-25 18:23:46","2018-08-25 18:23:46"
"14780","16","9807","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14781","16","9807","喂，你好，哪位？","210","2390","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14782","16","9807","你那家","4740","6220","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14783","16","9807","你娘家","7000","8440","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14784","16","9807","你是哪家？","9280","11120","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14785","16","9807","您是哪家？","15510","17240","1","检测到关键词：哪家，命中知识库：公司名称","2068","1089","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14786","16","9807","我们是晋级装饰的，现在举办装修保底价活动，稍后加您个微信好吗，给您考虑装修的时候可以做个对比呀","","","2","","","1089","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14787","16","9807","对不需要","21250","23480","1","检测到关键词：不需要，命中分支：拒绝","","1089","4","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14788","16","9807","好的，稍后加您个微信好吗，可以领取一千元的装修补贴金，是一张电子版的代金券，等您装修的时候可以直减免1千元，也可以到我们公司做个对比呀","","","2","","","1091","","2018-08-25 18:24:41","2018-08-25 18:24:41"
"14795","19","9811","喂，您好，（停顿2s），您好，我们是推易电商学院，做淘宝培训、拼多多培训、诚信通培训的，我们现在线上的免费课程可以提供到您学习，请问您这边今天晚上七点半有时间吗？","","","2","","","1108","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14796","19","9811","嗯","1850","3100","1","用户说的话: 嗯 为噪音，已经被过滤","","1108","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14797","19","9811","什么你再说一遍？","18660","20610","1","默认分支","","1108","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14798","19","9811","是这样的，我们公司推出免费电商类运营培训课程，像拼多多、淘宝、诚信通都有，都是全系统，实战性的课程，想跟您介绍下课程，方便吗 ？","","","2","","","1113","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14799","19","9811","方便人的","37080","39130","1","默认分支","","1113","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14800","19","9811","请问您是做淘宝，拼多多，还是诚信通的哦？","","","2","","","1118","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14801","19","9811","在","41300","43090","1","默认分支","","1118","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14802","19","9811","我们这都是专业的电商培训，做电商培训这块6年多了，在整个浙江地区也是做到培训行业第一，您主要想要了解学习哪方面的课程，我让客户经理和您联系？","","","2","","","1135","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14803","19","9811","什么","45280","46530","1","未识别，继续放音","","1118","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14804","19","9811","不可以呀","62020","63520","1","默认分支","","1135","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14805","19","9811","嗯好的，那您的情况我大概了解了，我稍后把微信和联系方式短信发给您，您先了解下，稍后安排专业的客户经理跟您联系，祝您生活愉快，再见！","","","2","","","1136","","2018-08-25 18:25:16","2018-08-25 18:25:16"
"14806","19","9813","喂，您好，（停顿2s），您好，我们是推易电商学院，做淘宝培训、拼多多培训、诚信通培训的，我们现在线上的免费课程可以提供到您学习，请问您这边今天晚上七点半有时间吗？","","","2","","","1108","","2018-08-25 18:25:37","2018-08-25 18:25:37"
"14807","19","9813","哪里","1730","3030","1","机器人正在放音，当前节点不可打断","","1108","","2018-08-25 18:25:37","2018-08-25 18:25:37"
"14808","19","9813","啊没有","18020","19560","1","默认分支","","1108","","2018-08-25 18:25:37","2018-08-25 18:25:37"
"14809","19","9813","是这样的，我们公司推出免费电商类运营培训课程，像拼多多、淘宝、诚信通都有，都是全系统，实战性的课程，想跟您介绍下课程，方便吗 ？","","","2","","","1113","","2018-08-25 18:25:37","2018-08-25 18:25:37"
"14810","19","9813","管理","31720","33380","1","默认分支","","1113","","2018-08-25 18:25:37","2018-08-25 18:25:37"
"14811","19","9813","请问您是做淘宝，拼多多，还是诚信通的哦？","","","2","","","1118","","2018-08-25 18:25:37","2018-08-25 18:25:37"
"14812","17","9815","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-25 18:25:47","2018-08-25 18:25:47"
"14813","17","9815","喂，在吗","","","2","","","1138","","2018-08-25 18:25:47","2018-08-25 18:25:47"
"14814","17","9815","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-25 18:25:47","2018-08-25 18:25:47"
"14815","17","9815","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-25 18:25:47","2018-08-25 18:25:47"
"14819","16","9821","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:26:35","2018-08-25 18:26:35"
"14820","16","9821","喂你好","1380","2830","1","机器人正在放音，当前节点不可打断","","1089","","2018-08-25 18:26:35","2018-08-25 18:26:35"
"14821","16","9821","东西完事了","16620","18320","1","默认分支","","1089","","2018-08-25 18:26:35","2018-08-25 18:26:35"
"14822","16","9821","是这样的，我们晋级装饰这次做的活动那，可以保证您全年装修保底价，稍后加您个微信好吗，等您考虑装修的时候可以做个对比啊。","","","2","","","1094","","2018-08-25 18:26:35","2018-08-25 18:26:35"
"14823","16","9821","那个我装修完装修完事了","26210","30680","1","未识别，继续放音","","1089","","2018-08-25 18:26:35","2018-08-25 18:26:35"
"14828","19","9828","喂，您好，（停顿2s），您好，我们是推易电商学院，做淘宝培训、拼多多培训、诚信通培训的，我们现在线上的免费课程可以提供到您学习，请问您这边今天晚上七点半有时间吗？","","","2","","","1108","","2018-08-25 18:27:04","2018-08-25 18:27:04"
"14829","19","9828","哎你好","1990","3370","1","机器人正在放音，当前节点不可打断","","1108","","2018-08-25 18:27:04","2018-08-25 18:27:04"
"14830","19","9828","可以","17410","18670","1","默认分支","","1108","","2018-08-25 18:27:04","2018-08-25 18:27:04"
"14831","19","9828","是这样的，我们公司推出免费电商类运营培训课程，像拼多多、淘宝、诚信通都有，都是全系统，实战性的课程，想跟您介绍下课程，方便吗 ？","","","2","","","1113","","2018-08-25 18:27:04","2018-08-25 18:27:04"
"14838","16","9832","您好，（停顿2s），我们公司针对您家园区啊，举办了一场装修团购的设计鉴赏会，会为您准备3套设计方案，想问一下咱们近期装修有规划吗？","","","2","","","1089","","2018-08-25 18:27:40","2018-08-25 18:27:40"
"14839","16","9832","喂","50","1180","1","用户说的话: 喂 为噪音，已经被过滤","","1089","","2018-08-25 18:27:40","2018-08-25 18:27:40"
"14840","16","9832","啊，没考虑","16410","18140","1","检测到关键词：没考虑，命中分支：拒绝","","1089","4","2018-08-25 18:27:40","2018-08-25 18:27:40"
"14841","16","9832","好的，稍后加您个微信好吗，可以领取一千元的装修补贴金，是一张电子版的代金券，等您装修的时候可以直减免1千元，也可以到我们公司做个对比呀","","","2","","","1091","","2018-08-25 18:27:40","2018-08-25 18:27:40"
"14842","16","9832","嗯","19600","20750","1","用户说的话: 嗯 为噪音，已经被过滤","","1089","","2018-08-25 18:27:40","2018-08-25 18:27:40"
"14843","16","9832","啊不用","24340","25670","1","检测到关键词：不用，命中分支：拒绝","","1091","4","2018-08-25 18:27:40","2018-08-25 18:27:40"
"14844","16","9832","打扰您了，祝您生活愉快，再见！","","","2","","","1093","","2018-08-25 18:27:40","2018-08-25 18:27:40"
"14850","17","9844","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-25 18:28:54","2018-08-25 18:28:54"
"14851","17","9844","喂","1380","3540","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-25 18:28:54","2018-08-25 18:28:54"
"14852","17","9844","嗯，没事啊","9520","11170","1","默认分支","","1138","","2018-08-25 18:28:54","2018-08-25 18:28:54"
"14853","17","9844","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-25 18:28:54","2018-08-25 18:28:54"
"14854","17","9844","没动了，不用了","21650","23370","1","检测到关键词：不用，命中分支：拒绝","","1143","4","2018-08-25 18:28:54","2018-08-25 18:28:54"
"14855","17","9844","您可以了解一下做下参考嘛，如果哪天有资金需要，也可以更快办理呀。","","","2","","","1145","","2018-08-25 18:28:54","2018-08-25 18:28:54"
